VASEmethod[EllipsometerType=4 , CompleteEASE=6.50, AcqTime=6.023, ZoneAve=1, Recipe=Krzysztof_recipe, Acq. Parameters=Krzysztof_rec.parms,M2K=1, EID=1180286, Measurement Start Time=10/11/2023-09:55:40]
Angstroms
dPolE	4285.122559	50.000000	-0.515711	1.000000
E	4300.965820	50.000000	34.844551	159.406174	0.010424	0.018281
uR	4300.965820	50.000000	0.434280	1.000000
dPolE	4300.965820	50.000000	-0.508296	1.000000
E	4316.809082	50.000000	34.769951	159.560654	0.010271	0.018001
uR	4316.809082	50.000000	0.431755	1.000000
dPolE	4316.809082	50.000000	-0.563124	1.000000
E	4332.651855	50.000000	34.741795	159.700516	0.010063	0.017746
uR	4332.651855	50.000000	0.430289	1.000000
dPolE	4332.651855	50.000000	-0.642583	1.000000
E	4348.494141	50.000000	34.661194	159.774185	0.009930	0.017670
uR	4348.494141	50.000000	0.429498	1.000000
dPolE	4348.494141	50.000000	-0.384190	1.000000
E	4364.336426	50.000000	34.635883	159.794449	0.010091	0.017999
uR	4364.336426	50.000000	0.428489	1.000000
dPolE	4364.336426	50.000000	-0.432399	1.000000
E	4380.178711	50.000000	34.585678	159.840515	0.009839	0.017437
uR	4380.178711	50.000000	0.427099	1.000000
dPolE	4380.178711	50.000000	-0.482005	1.000000
E	4396.020020	50.000000	34.510921	159.902115	0.009830	0.017217
